StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
22347;0;20;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;0;8;16;1;16;6;11;14;9;12;0;0;0;;9;13
22348;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;15;16;18;14;8;15;8;5;2;8;3;0;3;0;;19;9
22349;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;1;8;18;19;14;4;2;9;14;6;7;0;16;0;;14;0
22350;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;13;13;13;4;4;3;3;19;9;4;5;0;17;0;;10;11
22351;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;10;1;12;5;11;0;8;13;19;8;1;0;17;0;;1;8
22352;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;13;11;6;11;19;3;3;8;8;8;12;0;13;0;;11;6
22353;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;17;12;2;0;3;4;5;9;2;7;13;0;1;0;;16;7
22354;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;15;4;16;13;11;13;8;6;0;9;6;0;1;0;;2;2
22355;0;20;10;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;19;5;16;6;19;4;1;8;12;8;15;0;6;0;;10;19
22356;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;3;15;0;2;6;16;6;14;8;6;2;0;18;0;;11;6
22357;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;6;7;19;1;12;0;7;2;2;9;3;0;3;0;;7;14
22358;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;7;2;11;12;2;17;9;12;1;6;3;0;6;0;;19;10
22359;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;11;18;8;18;8;3;5;7;10;9;13;0;16;0;;11;2
22360;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;11;6;6;9;1;17;6;11;3;8;0;0;16;0;;18;19
22361;0;20;10;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;14;14;15;9;12;16;1;13;6;3;5;0;4;0;;5;1
22362;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;16;11;9;16;13;19;5;14;8;3;13;0;3;0;;9;4
22363;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;12;10;11;11;6;19;6;1;15;8;18;0;10;0;;9;9
22364;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;6;16;13;2;12;2;3;9;3;4;0;5;0;;7;8
22365;0;20;10;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;2;19;19;2;14;5;14;1;14;3;7;2;0;0;0;;4;6
22366;20;0;0;0;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;7;5;2;2;6;6;2;6;1;4;11;0;10;0;;2;9
22367;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;18;8;14;14;3;13;12;4;18;10;7;13;0;13;0;;15;15
22368;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;10;1;12;14;6;14;6;12;16;1;16;0;12;0;;9;7
22369;0;20;10;20;1;Very Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;14;6;12;7;17;13;7;15;13;6;9;0;0;0;;6;17
22370;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;5;19;10;0;14;13;8;17;13;3;12;0;13;0;;11;13
22371;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;4;9;4;1;16;19;7;15;13;3;17;0;17;0;;0;0
22372;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;8;5;19;2;0;17;6;3;5;7;10;0;13;0;;11;11
22373;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;19;19;18;15;3;10;7;6;5;3;1;0;14;0;;6;4
22374;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;8;12;12;10;4;15;8;9;4;8;19;0;11;0;;11;7
22375;0;20;10;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;3;0;10;16;3;7;8;10;7;2;3;0;18;0;;4;5
22376;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;6;12;9;4;6;16;6;4;1;4;12;0;19;0;;17;1
22377;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;0;7;16;5;12;7;17;4;7;5;3;14;0;18;0;;16;4
22378;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;8;19;8;1;8;3;9;17;9;5;2;0;14;0;;15;15
22379;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;14;5;13;5;14;7;3;15;15;7;14;0;1;0;;19;0
22380;20;0;0;0;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;6;2;15;14;19;4;2;6;2;3;5;0;11;0;;1;14
22381;0;20;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;5;1;7;0;19;19;3;5;10;7;8;0;14;0;;14;8
22382;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;8;14;8;5;6;9;2;9;3;5;7;0;4;0;;19;16
22383;0;20;10;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;19;17;14;13;7;19;8;2;8;9;3;8;0;0;0;;7;15
22384;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;18;11;9;10;15;7;5;19;8;7;19;0;4;0;;16;13
22385;0;20;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;4;13;11;11;1;15;7;0;3;3;8;0;14;0;;0;17
22386;20;0;0;0;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;2;2;13;10;19;13;5;1;9;9;17;0;4;0;;11;4
22387;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;17;12;0;4;15;16;4;4;2;6;8;0;6;0;;7;18
22388;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;13;3;16;5;6;11;7;8;5;6;12;0;13;0;;10;10
22389;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;7;13;3;8;4;11;9;16;15;3;6;0;19;0;;8;14
22390;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;3;15;17;10;13;12;9;9;19;7;0;0;19;0;;16;5
22391;0;20;10;20;1;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;18;4;6;18;17;2;4;4;2;17;8;2;0;15;0;;14;17
22392;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;3;14;16;15;6;14;1;17;0;7;8;0;9;0;;5;10
22393;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;3;0;11;8;18;9;4;3;9;9;15;0;17;0;;15;15
22394;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;19;4;15;9;4;14;7;14;4;7;16;0;1;0;;10;7
22395;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;2;2;11;2;5;15;6;18;0;8;2;0;7;0;;7;13
22396;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;17;5;13;15;5;11;9;10;10;1;13;0;8;0;;15;9
22397;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;19;13;17;12;6;18;3;8;8;1;17;0;1;0;;1;4
22398;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;16;5;6;6;10;10;3;14;4;7;9;0;0;0;;5;5
22399;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;2;11;8;19;7;7;13;3;5;19;0;14;0;;14;13
22400;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;18;1;15;15;8;13;7;9;11;1;6;15;0;16;0;;5;12
22401;0;20;10;20;1;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;6;8;7;0;1;14;8;14;17;9;6;0;4;0;;8;2
22402;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;14;2;2;1;6;10;6;8;12;9;18;0;10;0;;0;12
22403;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;2;5;14;4;3;9;9;16;13;3;8;0;10;0;;8;6
22404;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;15;11;4;6;8;16;3;11;13;3;0;0;5;0;;17;19
22405;0;20;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;11;4;7;4;9;11;4;8;2;9;2;0;10;0;;10;8
22406;20;0;0;0;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;15;15;8;1;15;12;1;8;11;1;15;0;13;0;;11;5
22407;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;12;1;17;0;1;4;8;3;1;7;2;0;13;0;;17;11
22408;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;13;10;14;8;15;11;5;4;2;9;9;0;8;0;;3;6
22409;0;20;10;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;7;7;0;17;14;15;9;11;3;1;12;0;11;0;;0;17
22410;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;7;17;7;1;15;7;1;13;12;5;11;0;10;0;;0;9
22411;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;14;3;7;0;12;5;1;2;17;2;10;0;12;0;;12;15
22412;20;0;0;0;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;16;3;14;8;9;5;5;4;13;8;9;0;4;0;;6;0
22413;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;3;7;17;1;15;3;5;2;9;8;5;0;0;0;;17;0
22414;20;0;0;0;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;11;6;2;3;8;14;7;17;13;9;9;0;10;0;;0;10
22415;0;20;10;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;7;1;1;14;14;15;6;9;6;4;3;0;4;0;;5;8
22416;20;0;0;0;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;1;0;13;4;8;2;4;12;6;1;16;0;13;0;;7;7
22417;0;20;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;6;12;13;10;10;9;2;11;15;3;6;0;13;0;;5;9
22418;20;0;0;0;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;9;15;2;7;0;12;9;11;14;3;12;0;15;0;;10;11
22419;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;0;4;10;9;7;5;7;10;17;5;7;0;7;0;;8;16
22420;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;3;0;12;11;1;0;4;5;9;2;13;0;0;0;;3;0
22421;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;13;14;15;11;6;7;5;11;6;6;2;0;11;0;;4;0
22422;20;0;0;0;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;7;11;6;0;5;2;4;16;10;6;13;0;14;0;;3;16
22423;0;20;10;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;8;6;2;7;7;5;1;8;17;8;11;0;6;0;;16;0
22424;20;0;0;0;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;17;4;2;16;4;13;2;17;2;1;7;0;13;0;;11;14
22425;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;2;15;4;17;8;1;4;6;14;2;13;0;2;0;;12;16
22426;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;17;15;4;3;0;7;1;16;14;4;3;0;7;0;;12;13
22427;0;20;10;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;4;11;11;6;12;3;4;6;2;10;0;16;0;;14;3
22428;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;10;7;9;4;9;4;8;17;16;1;9;0;16;0;;13;9
22429;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;6;4;1;11;2;5;2;3;1;7;0;1;0;;17;13
22430;20;0;0;0;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;11;0;8;6;7;3;7;0;11;9;6;0;12;0;;14;2
22431;0;20;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;4;11;9;0;0;4;4;13;8;8;3;0;9;0;;15;8
22432;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;11;1;5;10;7;17;3;0;6;1;5;0;2;0;;2;0
22433;0;20;10;20;1;Standard;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;14;0;8;7;14;17;3;10;16;5;0;0;9;0;;7;6
22434;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;1;15;13;16;5;16;8;6;17;9;14;0;1;0;;2;4
22435;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;7;5;7;15;5;12;9;13;13;8;0;0;12;0;;16;17
22436;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;13;6;13;8;9;1;8;4;13;7;4;0;17;0;;2;9
22437;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;4;6;7;2;14;11;2;6;9;5;17;0;16;0;;18;3
22438;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;5;12;15;7;5;5;6;11;8;6;18;0;7;0;;4;1
22439;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;8;2;3;9;2;11;6;13;14;8;12;0;3;0;;11;13
22440;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;4;18;0;15;8;8;6;6;5;8;2;0;5;0;;1;19
22441;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;17;11;10;8;1;15;1;5;19;7;3;0;0;0;;9;0
22442;20;0;0;0;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;0;14;14;19;14;16;2;11;3;1;14;0;18;0;;15;7
22443;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;9;19;13;3;11;6;3;10;7;10;0;10;0;;7;12
22444;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;12;14;14;16;18;0;4;10;8;4;5;0;12;0;;2;18
22445;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;3;5;9;5;16;10;1;4;11;9;13;0;12;0;;17;15
22446;20;0;0;0;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;2;15;2;15;2;10;10;4;0;8;3;13;0;2;0;;4;8
22447;0;20;10;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;2;15;4;8;12;17;17;4;12;13;8;7;0;11;0;;6;7
22448;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;3;1;4;7;15;12;4;9;14;4;14;0;4;0;;5;9
22449;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;1;16;3;3;17;8;4;2;2;1;16;0;0;0;;4;4
22450;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;10;3;16;14;9;5;8;0;11;4;16;0;1;0;;3;7
22451;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;13;12;15;0;1;1;1;4;6;1;4;0;11;0;;14;4
22452;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;13;4;4;6;10;8;5;15;10;2;15;0;4;0;;4;7
22453;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;15;19;9;17;19;2;6;9;19;8;1;0;3;0;;15;19
22454;20;0;0;0;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;17;1;13;18;18;10;7;3;16;3;4;0;1;0;;10;0
22455;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;19;9;4;12;3;13;2;10;8;8;15;0;5;0;;9;6
22456;20;0;0;0;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;18;4;11;2;13;8;2;3;11;14;7;16;0;10;0;;14;4
22457;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;6;19;5;4;9;8;9;17;15;4;9;0;7;0;;13;7
22458;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;11;4;17;12;11;13;5;6;8;3;8;0;16;0;;2;5
22459;0;20;10;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;18;11;15;4;13;14;2;4;19;13;1;2;0;2;0;;10;11
22460;20;0;0;0;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;14;3;4;17;8;9;5;3;5;5;0;14;0;;13;13
22461;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;9;4;9;7;3;8;1;7;10;7;11;0;7;0;;7;12
22462;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;7;7;4;2;12;0;8;11;3;9;1;0;8;0;;10;4
22463;0;20;10;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;0;5;8;9;5;0;5;9;10;13;3;12;0;7;0;;0;2
22464;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;4;10;1;2;10;3;6;4;13;8;8;0;3;0;;4;4
22465;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;9;8;11;4;7;1;5;4;13;3;1;5;0;6;0;;9;8
22466;20;0;0;0;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;7;6;6;11;8;11;5;1;5;4;2;0;5;0;;12;7
22467;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;0;0;4;6;2;7;8;6;6;4;2;0;1;0;;2;1
22468;20;0;0;0;1;Very Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;13;5;0;7;2;9;6;5;9;6;0;11;0;;7;5
22469;0;20;10;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;2;17;1;6;2;13;7;13;3;7;6;0;16;0;;5;14
22470;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;5;13;15;5;11;3;2;13;4;7;0;13;0;;5;9
22471;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;10;2;1;9;8;12;4;1;10;4;11;0;11;0;;19;2
22472;20;0;0;0;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;2;15;6;0;0;14;5;18;17;2;0;0;19;0;;4;17
22473;0;20;10;20;1;Very Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;19;16;15;9;2;19;2;7;15;7;3;11;0;1;0;;13;16
22474;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;10;12;3;1;17;0;2;2;3;5;12;0;19;0;;18;12
22475;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;7;9;15;13;17;17;8;2;13;5;16;0;13;0;;0;8
22476;20;0;0;0;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;12;1;1;14;3;7;9;1;4;8;2;0;13;0;;6;13
22477;0;10;15;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;9;7;15;14;5;2;5;7;6;10;3;17;0;6;0;;15;10
22478;0;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;7;2;5;2;5;3;7;0;6;1;5;0;14;0;;11;10
22479;1;1;1;1;20;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;7;1;1;2;1;0;1;15;;1;1
22480;0;10;15;20;1;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;12;5;8;0;10;17;4;9;0;7;5;0;9;0;;14;16
22481;0;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;2;11;0;4;5;11;9;17;15;9;13;0;3;0;;11;10
22482;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;2;1;5;14;12;18;5;0;18;4;1;0;5;0;;3;1
22483;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;9;14;1;17;15;19;6;7;18;8;12;0;14;0;;19;3
22484;0;20;10;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;17;13;11;13;19;10;3;7;1;5;6;0;11;0;;10;10
22485;20;0;0;0;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;4;1;6;0;17;3;2;10;0;8;8;0;17;0;;2;8
22486;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;12;19;3;4;2;8;5;14;5;1;15;0;0;0;;1;10
22487;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;11;11;3;10;4;9;2;15;5;4;17;0;6;0;;4;0
22488;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;11;10;10;5;19;3;7;10;13;1;17;0;2;0;;0;19
22489;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;4;14;4;12;8;14;1;19;7;3;19;0;15;0;;17;4
22490;0;20;10;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;7;5;14;0;17;6;1;2;10;5;19;0;11;0;;1;11
22491;20;0;0;0;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;10;0;8;2;5;19;2;4;19;7;13;0;3;0;;4;13
22492;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;18;17;9;2;7;7;1;9;19;1;5;19;0;3;0;;15;13
22493;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;13;6;18;6;14;2;1;7;19;6;9;0;7;0;;6;0
22494;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;11;3;13;15;4;18;9;10;10;9;19;0;17;0;;8;1
22495;0;20;10;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;0;7;9;11;1;13;19;9;12;13;8;14;0;18;0;;11;10
22496;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;11;3;6;8;4;2;6;11;17;3;16;0;11;0;;9;3
22497;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;1;5;4;8;17;10;2;18;16;4;1;0;17;0;;15;12
22498;20;0;0;0;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;19;8;8;11;9;15;12;5;19;7;1;12;0;2;0;;7;4
22499;0;20;10;20;1;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;12;7;17;12;5;6;18;8;5;17;0;11;0;;9;14
22500;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;13;9;3;5;2;0;5;8;1;2;3;0;8;0;;6;19
22501;0;20;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;1;2;13;19;19;5;2;0;19;4;8;0;11;0;;0;19
22502;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;17;1;10;13;9;12;4;10;16;9;18;0;13;0;;3;7
22503;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;16;10;5;17;14;13;9;8;7;1;8;0;12;0;;8;15
22504;20;0;0;0;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;0;8;17;4;10;4;12;9;8;4;6;5;0;9;0;;4;1
22505;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;5;7;13;16;8;5;9;0;9;5;11;0;11;0;;7;4
22506;0;20;10;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;16;13;8;3;1;10;7;3;3;8;10;0;3;0;;13;15
22507;20;0;0;0;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;3;8;13;5;14;1;3;5;10;5;19;0;0;0;;3;17
22508;0;20;10;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;14;9;9;7;4;6;14;9;7;6;0;7;0;;1;14
22509;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;0;12;10;16;3;0;2;12;4;8;17;0;4;0;;9;2
22510;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;8;10;0;16;6;4;9;16;8;5;18;0;18;0;;17;3
22511;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;19;3;8;18;19;15;2;11;4;5;12;0;8;0;;12;4
22512;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;1;11;3;11;0;17;3;14;9;9;0;0;5;0;;11;12
